key,player,position,pick,tenure,age,p_meaningful,cond_games,cond_avg,exp_games,exp_avg,exp_points,p80,p90,p100,p110,p120,lead,forecast_year,games_resid_sd,avg_resid_sd,age_band,tenure_band,draft_pick_band
finn-maginness,Finn Maginness,FWD,29.0,7,25.0,0.1604938271604938,9.264671300844634,47.41341086744377,1.486922554456546,7.609559768849,70.50007000251726,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
harrison-jones,Harrison Jones,FWD,30.0,7,25.0,0.0545454545454545,7.640408261587689,42.76121491879576,0.4167495415411467,2.332429904661587,17.820716713150574,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
charlie-comben,Charlie Comben,FWD,31.0,7,25.0,0.2587904360056259,12.64628376800892,58.57120735421152,3.272737290173898,15.157668288572324,191.6881744386357,0.0106382978723404,0.0106382978723404,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
trent-rivers,Trent Rivers,DEF,32.0,7,25.0,0.6460176991150443,14.100428166986768,66.77434854179546,9.109126160973751,43.13741100487672,608.2559651840485,0.3131868131868132,0.1444444444444444,0.032,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
flynn-perez,Flynn Perez,DEF,35.0,7,25.0,0.0233644859813084,6.037773126256613,34.2147803250766,0.1410694655667433,0.7994107552587991,4.82666077494208,0.001,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
keidean-coleman,Keidean Coleman,FWD,37.0,7,26.0,0.2587904360056259,10.0002405146321,52.84280171045324,2.5879666029427657,13.675211694407029,136.75540603257983,0.0331125827814569,0.0280612244897959,0.0081168831168831,0.0081168831168831,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
nick-bryan,Nick Bryan,RUC,38.0,7,25.0,0.111587982832618,7.629031446232238,44.51098264716676,0.8513082300516661,4.966890767495003,37.89256585521996,0.0331125827814569,0.0331125827814569,0.0117994100294985,0.0117994100294985,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
chad-warner,Chad Warner,MID,39.0,7,25.0,0.6460176991150443,15.76253059325084,74.52857111494382,10.182873746082402,48.14677603000795,758.9150301393967,0.3853211009174312,0.2393162393162393,0.0915492957746478,0.0380622837370242,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
francis-evans,Francis Evans,FWD,41.0,7,25.0,0.2587904360056259,10.362566901448364,50.894029136688296,2.68173320656329,13.170887990366593,136.4842079516566,0.0063291139240506,0.0063291139240506,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
hugo-ralphsmith,Hugo Ralphsmith,MID,46.0,7,25.0,0.111587982832618,9.261761327062734,50.69234914648249,1.033501263964082,5.656656986302767,52.3906069161982,0.0384615384615384,0.0358056265984654,0.0117994100294985,0.0117994100294985,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
jake-riccardi,Jake Riccardi,FWD,51.0,7,27.0,0.2587904360056259,10.281323443101986,50.32560744611366,2.6607081765552256,13.023785893227728,133.90175522198317,0.019047619047619,0.019047619047619,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,27-29,6+,31-60
ryan-byrnes,Ryan Byrnes,DEF,52.0,7,25.0,0.2587904360056259,10.846854585972254,52.37755217544961,2.8070622275933825,13.554809564392023,147.0270482855062,0.025,0.0108695652173913,0.0042735042735042,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
jaxon-prior,Jaxon Prior,DEF,59.0,7,25.0,0.3665158371040724,13.043921326484693,58.929940687203256,4.780803744096199,21.59875654146364,281.73248107674823,0.0331125827814569,0.0331125827814569,0.0081168831168831,0.0081168831168831,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
jy-farrar,Jy Farrar,FWD,60.0,7,30.0,0.0029411764705882,3.246629945632273,26.924270809328597,0.0095489116048008,0.0791890317921429,0.2570974819819973,0.001,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,30+,6+,31-60
michael-frederick,Michael Frederick,FWD,61.0,7,26.0,0.2587904360056259,10.926073637320822,53.40196026482168,2.8275633604318307,13.81991658048831,150.99742622004626,0.019047619047619,0.019047619047619,0.0042735042735042,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,61+
riley-garcia,Riley Garcia,MID,62.0,7,25.0,0.0491803278688524,8.161198234008578,46.389636503887246,0.4013704049512415,2.2814575329780613,18.619427189106123,0.0063291139240506,0.0063291139240506,0.0063291139240506,0.0063291139240506,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,61+
bradley-close,Bradley Close,FWD,10.0,7,28.0,0.2587904360056259,9.825523170742567,47.13536652830405,2.5427514253398487,12.19818205514479,119.85352042376132,0.0410094637223974,0.0280612244897959,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,27-29,6+,1-10
connor-budarick,Connor Budarick,DEF,11.0,7,25.0,0.2587904360056259,11.14033058531794,54.94291592158582,2.88301100942124,14.21870116676764,158.40103149163744,0.0063291139240506,0.0063291139240506,0.0042735042735042,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
malcolm-rosas,Malcolm Rosas,FWD,17.0,7,25.0,0.111587982832618,8.469266558973299,43.87013474627198,0.9450683713875784,4.8953798429316375,41.46027679721288,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
sam-walsh,Sam Walsh,MID,1.0,8,26.0,0.6460176991150443,14.578066240600512,73.9820892347382,9.417688810299447,47.79373906314945,696.7402939485692,0.5333333333333333,0.3295454545454545,0.1666666666666666,0.0380622837370242,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
jack-lukosius,Jack Lukosius,FWD,2.0,8,26.0,0.3333333333333332,9.493069823409469,52.91943268274296,3.164356607803155,17.63981089424765,167.45595649083194,0.1068376068376068,0.0358056265984654,0.0081168831168831,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
izak-rankine,Izak Rankine,FWD,3.0,8,26.0,0.5983606557377049,13.96891081228323,66.68979619679536,8.35844663357931,39.90455018332837,557.4231025151945,0.1954545454545454,0.1021739130434782,0.0225988700564971,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
max-king-stk,Max King,FWD,4.0,8,19.0,0.2587904360056259,13.825479249168612,65.32228477593766,3.5779018028790786,16.904782558048566,233.71672046800796,0.0829268292682926,0.0358056265984654,0.0117994100294985,0.0117994100294985,0.001,5,2031,6.302731194456007,19.60818883474389,<=20,6+,1-10
connor-rozee,Connor Rozee,FWD,5.0,8,26.0,0.6405529953917051,12.369171374865818,64.95850533204785,7.923109774683635,41.6093651666113,514.6733685451874,0.3131868131868132,0.2113821138211382,0.032,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
ben-king,Ben King,FWD,6.0,8,26.0,0.4935064935064935,12.830163980075254,59.07006431412998,6.331769236920255,29.15146031086934,374.0180160471092,0.1068376068376068,0.0432098765432098,0.0081168831168831,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
bailey-smith,Bailey Smith,MID,7.0,8,26.0,0.7969348659003831,16.297053560470413,80.16473101943274,12.98769019378485,63.88606916491191,1041.1546909484866,0.75,0.6,0.2758620689655172,0.0434782608695652,0.0434782608695652,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
chayce-jones,Chayce Jones,MID,9.0,8,26.0,0.111587982832618,7.669312365525217,46.62372732262055,0.8558030965822131,5.202647684069246,39.900730216903405,0.0331125827814569,0.0280612244897959,0.0081168831168831,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
nick-blakey,Nick Blakey,FWD,10.0,8,26.0,0.7969348659003831,15.3035690157607,72.53720952042747,12.195947721372512,57.80743134194986,884.6600151653779,0.3853211009174312,0.2393162393162393,0.0911764705882352,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
jye-caldwell,Jye Caldwell,MID,11.0,8,26.0,0.3665158371040724,12.237125136111974,63.47629028902722,4.485100163009366,23.265065671543912,284.69751992254584,0.3131868131868132,0.1021739130434782,0.0911764705882352,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
zak-butters,Zak Butters,MID,12.0,8,26.0,0.7969348659003831,15.896245519817922,79.69597904759851,12.66827229165566,63.51250437509766,1009.6103631250623,0.8333333333333334,0.6,0.36,0.0434782608695652,0.02803738317757,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
isaac-quaynor,Isaac Quaynor,DEF,13.0,8,26.0,0.6460176991150443,13.823461118141111,64.42251701309473,8.930200545347798,41.618086211999255,575.3059965630164,0.1954545454545454,0.1021739130434782,0.0225988700564971,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
jordan-clark,Jordan Clark,DEF,15.0,8,26.0,0.7969348659003831,15.48095837635064,71.68804467738556,12.337315487666409,57.13070227163293,884.4380238788303,0.3131868131868132,0.2113821138211382,0.0714285714285714,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
sam-sturt,Sam Sturt,FWD,17.0,8,26.0,0.0103092783505154,7.022963689019108,38.37859844356289,0.0724016875156609,0.3956556540573494,2.7786752917998707,0.001,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
xavier-duursma,Xavier Duursma,MID,18.0,8,26.0,0.4552238805970148,13.381656054602574,64.14814438560694,6.091649397990723,29.2017672203136,390.7680051288045,0.1954545454545454,0.1021739130434782,0.0434782608695652,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
liam-stocker,Liam Stocker,MID,19.0,8,26.0,0.1604938271604938,9.825464150370731,50.25370692066279,1.5769263451212283,8.065409752698967,79.24639438319416,0.0410094637223974,0.0280612244897959,0.0081168831168831,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
xavier-o-halloran,Xavier O'Halloran,FWD,22.0,8,26.0,0.2587904360056259,10.486171785577303,50.6119749513109,2.713720968419444,13.097895064755564,137.34677767849203,0.019047619047619,0.0098684210526315,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
bobby-hill,Bobby Hill,FWD,24.0,8,26.0,0.111587982832618,9.359514676459924,47.53679086633906,1.0444093630384466,5.304534603110797,49.64786946960502,0.0063291139240506,0.0063291139240506,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
james-rowbottom,James Rowbottom,MID,25.0,8,26.0,0.6405529953917051,14.276267030366272,68.50548118612534,9.144705609312958,43.88139117452268,626.4624580714436,0.3548387096774194,0.2113821138211382,0.0911764705882352,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
rhylee-west,Rhylee West,MID,26.0,8,26.0,0.3455497382198952,12.17336513354324,58.40747562757345,4.206503135151067,20.18268791319292,245.6912293436472,0.0786516853932584,0.0432098765432098,0.0225988700564971,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
tom-sparrow,Tom Sparrow,MID,27.0,8,26.0,0.6405529953917051,12.716106502183925,64.09518157685366,8.14534010969385,41.05636054922884,522.0770533360565,0.140625,0.140625,0.0911764705882352,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
james-jordon,James Jordon,MID,33.0,8,26.0,0.3665158371040724,12.175502211499628,58.90375880662215,4.46251438521027,21.589160467585494,262.8588710175075,0.1275510204081632,0.1021739130434782,0.032,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
kieren-briggs,Kieren Briggs,RUC,34.0,8,27.0,0.2587904360056259,10.419474464549989,54.761869613745134,2.696460339630377,14.17184811382434,147.66320953747365,0.1275510204081632,0.1021739130434782,0.032,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,27-29,6+,31-60
bailey-williams-wc,Bailey J. Williams,RUC,35.0,8,26.0,0.3665158371040724,9.921998006026204,56.52120437773412,3.6365694049236312,20.71591653663558,205.5432825695035,0.1075949367088607,0.1075949367088607,0.0625,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
laitham-vandermeer,Laitham Vandermeer,FWD,37.0,8,27.0,0.0545454545454545,6.639355740603164,38.38630932151224,0.3621466767601725,2.0937986902643035,13.90147435387369,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,27-29,6+,31-60
jack-ross,Jack Ross,MID,43.0,8,26.0,0.3665158371040724,12.964490524033668,66.31540752077605,4.751691097044014,24.30564710037493,315.1103315133172,0.1075949367088607,0.1075949367088607,0.0911764705882352,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
justin-mcinerney,Justin McInerney,MID,44.0,8,26.0,0.4552238805970148,12.394742263256395,63.75966762010475,5.642382672079404,29.02492331959992,359.7564437572213,0.1954545454545454,0.1444444444444444,0.0911764705882352,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
bailey-scott,Bailey Scott,MID,49.0,8,26.0,0.111587982832618,8.961566974204729,49.51737886123966,1.000003181670914,5.525544422284255,49.517536409243725,0.0331125827814569,0.0331125827814569,0.0117994100294985,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
noah-answerth,Noah Answerth,DEF,55.0,8,27.0,0.111587982832618,8.497573436506158,43.45327464974029,0.9482270787517604,4.848863265636257,41.20357168332116,0.0063291139240506,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,27-29,6+,31-60
lachlan-schultz,Lachlan Schultz,FWD,57.0,8,29.0,0.2587904360056259,9.072989120818574,48.22716503747417,2.3480028104509394,12.48072906736322,113.23751904807064,0.0331125827814569,0.0280612244897959,0.0042735042735042,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,27-29,6+,31-60
connor-idun,Connor Idun,DEF,61.0,8,26.0,0.5983606557377049,13.151576499289718,62.43280748415821,7.869385938099585,37.3573356257668,491.3078572919131,0.1068376068376068,0.1021739130434782,0.0283018867924528,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,61+
lachlan-sholl,Lachlan Sholl,MID,64.0,8,26.0,0.0491803278688524,7.070501726483407,44.88126456885976,0.3477295931057413,2.207275306665234,15.60654386660073,0.019047619047619,0.019047619047619,0.0081168831168831,0.0081168831168831,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,61+
darcy-fort,Darcy Fort,RUC,65.0,8,33.0,0.0545454545454545,4.62866194075656,30.744822406214112,0.2524724694958123,1.6769903130662245,7.762221237107061,0.0045454545454545,0.0045454545454545,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,30+,6+,61+
toby-bedford,Toby Bedford,FWD,75.0,8,26.0,0.1604938271604938,9.694789299393946,48.559509065837496,1.555953838174337,7.793501455010956,75.55635451085136,0.0045454545454545,0.0045454545454545,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,61+
callum-wilkie,Callum Wilkie,DEF,2.0,8,30.0,0.6405529953917051,10.908543944247167,56.84463352414531,6.987500498849568,36.41200027583501,397.2019051068862,0.1954545454545454,0.1444444444444444,0.0225988700564971,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,30+,6+,1-10
tom-atkins,Tom Atkins,MID,8.0,8,31.0,0.3665158371040724,9.752197080890884,51.93674657932439,3.5743346767066133,19.03564014898315,185.6393142938028,0.3131868131868132,0.1021739130434782,0.0294117647058823,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,30+,6+,1-10
kade-chandler,Kade Chandler,FWD,11.0,8,26.0,0.2587904360056259,11.004657691717204,53.38205070572502,2.84790016213216,13.814764177009009,152.02675085978143,0.025,0.025,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
harry-edwards,Harry Edwards,DEF,13.0,8,26.0,0.0103092783505154,5.97404699403629,35.33899667852389,0.0615881133405803,0.3643195533868442,2.1764621327793203,0.001,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
jordon-sweet,Jordon Sweet,RUC,16.0,8,28.0,0.2587904360056259,8.502850920396542,48.495539059582825,2.2004564969802587,12.5501816975573,106.71232399821892,0.0829268292682926,0.0829268292682926,0.0117994100294985,0.0117994100294985,0.001,5,2031,6.302731194456007,19.60818883474389,27-29,6+,11-30
jordon-butts,Jordon Butts,DEF,20.0,8,27.0,0.0769230769230769,6.364181823592115,37.3412812571178,0.4895524479686242,2.8724062505475234,18.280515649706924,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,27-29,6+,11-30
callum-brown-ire,Callum M. Brown,FWD,80.0,8,26.0,0.0233644859813084,5.762741210626491,31.13225928754542,0.1346434862295909,0.7273892356903136,4.191755924678676,0.001,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,61+
mark-keane,Mark Keane,DEF,80.0,8,26.0,0.0769230769230769,8.585156181494963,40.88388303715716,0.6603966293457664,3.14491407978132,26.99957855230514,0.001,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,61+
matt-owies,Matt Owies,FWD,80.0,8,29.0,0.0233644859813084,1.1083954699250862,17.785405366884163,0.0258970904188104,0.4155468543664524,0.4605902509213954,0.001,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,27-29,6+,61+
sam-wicks,Sam Wicks,FWD,80.0,8,27.0,0.0769230769230769,6.357253977879408,35.5648701100667,0.4890195367599544,2.7357592392359003,17.39191630615277,0.001,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,27-29,6+,61+
buku-khamis,Buku Khamis,DEF,80.0,8,26.0,0.0491803278688524,5.60314945095924,31.061105981863086,0.275564727096356,1.527595376157201,8.559345193203093,0.001,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,61+
matt-cottrell,Matt Cottrell,MID,80.0,8,26.0,0.0103092783505154,2.582301193085047,28.69152513985205,0.0266216617843819,0.2957889189675469,0.7638160783512327,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,61+
hayden-mclean,Hayden McLean,FWD,80.0,8,27.0,0.0545454545454545,4.294374648758218,30.67582858668854,0.2342386172049937,1.6732270138193748,7.185463669763339,0.001,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,27-29,6+,61+
ned-reeves,Ned Reeves,RUC,80.0,8,28.0,0.0233644859813084,1.5820650097846485,21.96010274568672,0.0369641357426319,0.5130865127496896,0.8117362188137088,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,27-29,6+,61+
john-noble,John Noble,DEF,12.0,7,29.0,0.7969348659003831,10.97876829865552,56.87188501507351,8.749363241840413,45.32318805798961,497.5927802450588,0.3131868131868132,0.1444444444444444,0.0081168831168831,0.0081168831168831,0.001,5,2031,6.302731194456007,19.60818883474389,27-29,6+,11-30
cameron-rayner,Cameron Rayner,FWD,1.0,9,27.0,0.6405529953917051,12.880867418180063,60.3676699507418,8.250878207958658,38.66869181176549,498.0862924618162,0.1954545454545454,0.1021739130434782,0.0081168831168831,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,27-29,6+,1-10
